english	translation	category	sub_category	source
My Arm's Big Adventure	我的手臂的大冒险 [wo de shou bi de da mao xian]	manual	quest	
Gain access to a disease-free herb patch.	获得无病药草地。 [huo de wu bing yao cao di 。]	manual	quest	
Nature Spirit	自然精神 [zi ran jing shen]	manual	quest	
Gain access to Mort Myre and the Nature Altar.	进入莫特迈尔和自然祭坛。 [jin ru mo te mai er he zi ran ji tan 。]	manual	quest	
Night at the Theatre, A	剧院之夜，A [ju yuan zhi ye ，A]	manual	quest	
A Night at the Theatre	剧院之夜 [ju yuan zhi ye]	manual	quest	
Experience the Theatre of Blood.	体验血色剧场。 [ti yan xue se ju chang 。]	manual	quest	
Observatory Quest	天文台探索 [tian wen tai tan suo]	manual	quest	
Gain an Unholy Symbol Mould.	获得邪恶符号模具。 [huo de xie e fu hao mu ju 。]	manual	quest	
Olaf's Quest	奥拉夫的任务 [ao la fu de ren wu]	manual	quest	
Gain access to the Brine Rat Cavern.	进入丰年鼠洞穴。 [jin ru feng nian shu dong xue 。]	manual	quest	
One Small Favour	一点小恩惠 [yi dian xiao en hui]	manual	quest	
Learn how to brew Guthix Rest Tea.	了解如何冲泡 Guthix Rest Tea。 [liao jie ru he chong pao  Guthix Rest Tea。]	manual	quest	
Pirate's Treasure	海盗的宝藏 [hai dao de bao zang]	manual	quest	
Explore a story about buried treasure.	探索有关埋藏宝藏的故事。 [tan suo you guan mai cang bao zang de gu shi 。]	manual	quest	
Plague City	瘟疫城 [wen yi cheng]	manual	quest	
Unlock the Ardougne teleport spell.	解锁阿杜涅传送咒语。 [jie suo a du nie chuan song zhou yu 。]	manual	quest	
Porcine of Interest, A	感兴趣的猪，A [gan xing qu de zhu ，A]	manual	quest	
A Porcine of Interest	感兴趣的猪 [gan xing qu de zhu]	manual	quest	
Learn how to hunt Slayer monsters.	了解如何狩猎杀手怪物。 [liao jie ru he shou lie sha shou guai wu 。]	manual	quest	
Priest in Peril	危险中的牧师 [wei xian zhong de mu shi]	manual	quest	
Gain access to Morytania.	进入莫里塔尼亚。 [jin ru mo li ta ni ya 。]	manual	quest	
Prince Ali Rescue	阿里王子救援 [a li wang zi jiu yuan]	manual	quest	
Unlock Sorceress's Garden and gain free use of the Al Kharid Gate.	解锁女巫花园并免费使用阿尔卡里德之门。 [jie suo nv wu hua yuan bing mian fei shi yong a er ka li de zhi men 。]	manual	quest	
Queen of Thieves, The	盗贼女王， [dao zei nv wang ，]	manual	quest	
The Queen of Thieves	盗贼女王 [dao zei nv wang]	manual	quest	
Gain the Port Piscarilius Memoirs teleport.	获得皮斯卡利留斯港回忆录传送。 [huo de pi si ka li liu si gang hui yi lu chuan song 。]	manual	quest	
Rag and Bone Man I	破布与骨头人 I [po bu yu gu tou ren  I]	manual	quest	
Assist the Odd Old Man with a collection.	协助怪老头收集。 [xie zhu guai lao tou shou ji 。]	manual	quest	
Rag and Bone Man II	碎布与骨人 II [sui bu yu gu ren  II]	manual	quest	
Further assist the Odd Old Man with a collection.	进一步协助奇老爷收集。 [jin yi bu xie zhu qi lao ye shou ji 。]	manual	quest	
Ratcatchers	捕鼠者 [bu shu zhe]	manual	quest	
Learn new cat training methods.	学习新的猫训练方法。 [xue xi xin de mao xun lian fang fa 。]	manual	quest	
Recipe for Disaster	灾难的秘诀 [zai nan de mi jue]	manual	quest	
Recruitment Drive	招聘活动 [zhao pin huo dong]	manual	quest	
Gain a set of Initiate Armour.	获得一套入门护甲。 [huo de yi tao ru men hu jia 。]	manual	quest	
Regicide	弑君者 [shi jun zhe]	manual	quest	
Gain access to Zulrah's Shrine.	进入祖拉神殿。 [jin ru zu la shen dian 。]	manual	quest	
Restless Ghost, The	不安分的幽灵 [bu an fen de you ling]	manual	quest	
The Restless Ghost	不安分的幽灵 [bu an fen de you ling]	manual	quest	
Gain a Ghostspeak Amulet.	获得鬼语护身符。 [huo de gui yu hu shen fu 。]	manual	quest	
Romeo & Juliet	罗密欧与朱丽叶 [luo mi ou yu zhu li ye]	manual	quest	
Gain Quest Points.	获得任务点。 [huo de ren wu dian 。]	manual	quest	
Roving Elves	流浪精灵 [liu lang jing ling]	manual	quest	
Gain a Crystal Shield or Bow.	获得水晶盾或弓。 [huo de shui jing dun huo gong 。]	manual	quest	
Royal Trouble	皇家麻烦 [huang jia ma fan]	manual	quest	
Gain enhanced rewards from Miscellenia.	从杂项中获得更多奖励。 [cong za xiang zhong huo de geng duo jiang li 。]	manual	quest	
Rum Deal	朗姆酒交易 [lang mu jiu jiao yi]	manual	quest	
Gain a Holy Wrench.	获得一把神圣扳手。 [huo de yi ba shen sheng ban shou 。]	manual	quest	
Rune Mysteries	符文之谜 [fu wen zhi mi]	manual	quest	
Learn how to mine Rune Essence.	了解如何开采符文精华。 [liao jie ru he kai cai fu wen jing hua 。]	manual	quest	
Scorpion Catcher	蝎子捕手 [xie zi bu shou]	manual	quest	
Help Thormac with a scorpion problem.	帮助托马克解决蝎子问题。 [bang zhu tuo ma ke jie jue xie zi wen ti 。]	manual	quest	
Sea Slug	海蛞蝓 [hai kuo yu]	manual	quest	
Gain access to the Fishing Platform.	访问钓鱼平台。 [fang wen diao yu ping tai 。]	manual	quest	
Shades of Mort'ton	莫顿的阴影 [mo dun de yin ying]	manual	quest	
Gain access to the Shades of Mort'ton minigame.	获得莫顿之影迷你游戏的使用权。 [huo de mo dun zhi ying mi ni you xi de shi yong quan 。]	manual	quest	
Shadow of the Storm	风暴之影 [feng bao zhi ying]	manual	quest	
Assist Father Reen against an evil in the desert.	协助雷恩神父对抗沙漠中的邪恶势力。 [xie zhu lei en shen fu dui kang sha mo zhong de xie e shi li 。]	manual	quest	
Sheep Herder	牧羊人 [mu yang ren]	manual	quest	
Assist Councillor Halgrive with some sheep.	协助哈尔格瑞夫议员饲养一些羊。 [xie zhu ha er ge rui fu yi yuan si yang yi xie yang 。]	manual	quest	
Sheep Shearer	剪羊毛机 [jian yang mao ji]	manual	quest	
Gain early game Crafting XP.	获得早期游戏制作 XP。 [huo de zao qi you xi zhi zuo  XP。]	manual	quest	
Shield of Arrav	阿拉夫之盾 [a la fu zhi dun]	manual	quest	
Investigate the whereabouts of the Shield of Arrav.	调查阿拉夫之盾的下落。 [diao cha a la fu zhi dun de xia luo 。]	manual	quest	
Shilo Village	希洛村 [xi luo cun]	manual	quest	
Gain access to Shilo Village.	进入希洛村。 [jin ru xi luo cun 。]	manual	quest	
Sins of the Father	父亲的罪过 [fu qin de zui guo]	manual	quest	
Gain access to Darkmeyer.	获得访问达克梅尔的权限。 [huo de fang wen da ke mei er de quan xian 。]	manual	quest	
Skippy and the Mogres	斯基皮和莫格雷人 [si ji pi he mo ge lei ren]	manual	quest	
MQ: Skippy and the Mogres	MQ：斯基皮和莫格雷人 [MQ： si ji pi he mo ge lei ren]	manual	quest	
Learn how to fight Mogres.	了解如何对抗莫格雷。 [liao jie ru he dui kang mo ge lei 。]	manual	quest	
Slug Menace, The	蛞蝓的威胁 [kuo yu de wei xie]	manual	quest	
The Slug Menace	蛞蝓的威胁 [kuo yu de wei xie]	manual	quest	
Learn how to equip Proselyte Armour.	了解如何装备异教徒盔甲。 [liao jie ru he zhuang bei yi jiao tu kui jia 。]	manual	quest	
Song of the Elves	精灵之歌 [jing ling zhi ge]	manual	quest	
Gain access to Prifddinas.	获得访问 Prifddinas 的权限。 [huo de fang wen  Prifddinas  de quan xian 。]	manual	quest	
Soul's Bane, A	灵魂祸根A [ling hun huo gen A]	manual	quest	
A Soul's Bane	灵魂的祸根 [ling hun de huo gen]	manual	quest	
Help Launa find her family.	帮助劳娜找到她的家人。 [bang zhu lao na zhao dao ta de jia ren 。]	manual	quest	
Spirits of the Elid	艾利德之灵 [ai li de zhi ling]	manual	quest	
Gain access to Nardah's fountain and shrine.	进入纳尔达的喷泉和神殿。 [jin ru na er da de pen quan he shen dian 。]	manual	quest	
Swan Song	绝唱 [jue chang]	manual	quest	
Learn how to catch Monkfish.	了解如何捕捉安康鱼。 [liao jie ru he bu zhuo an kang yu 。]	manual	quest	
Tai Bwo Wannai Trio	Tai Bwo Wannai 三重奏 [Tai Bwo Wannai  san chong zou]	manual	quest	
Learn how to catch and cook Karambwan.	了解如何捕捉和烹饪 Karambwan。 [liao jie ru he bu zhuo he peng ren  Karambwan。]	manual	quest	
Tail of Two Cats, A	两只猫的尾巴，A [liang zhi mao de wei ba ，A]	manual	quest	
A Tail of Two Cats	两只猫的尾巴 [liang zhi mao de wei ba]	manual	quest	
Tale of the Righteous	正义者的故事 [zheng yi zhe de gu shi]	manual	quest	
Gain the Shayzien Memoirs teleport.	获得 Shayzien 回忆录传送。 [huo de  Shayzien  hui yi lu chuan song 。]	manual	quest	
Taste of Hope, A	希望的味道，A [xi wang de wei dao ，A]	manual	quest	
A Taste of Hope	希望的味道 [xi wang de wei dao]	manual	quest	
Gain Drakan's Medallion.	获得 Drakan 的奖章。 [huo de  Drakan  de jiang zhang 。]	manual	quest	
Tears of Guthix	古斯克斯之泪 [gu si ke si zhi lei]	manual	quest	
Gain access to the Tears of Guthix minigame.	进入古蒂克斯之泪小游戏。 [jin ru gu di ke si zhi lei xiao you xi 。]	manual	quest	
Temple of Ikov	伊科夫神庙 [yi ke fu shen miao]	manual	quest	
Throne of Miscellania	杂记王座 [za ji wang zuo]	manual	quest	
Learn how to manage the Kingdom of Miscellania.	了解如何管理杂记王国。 [liao jie ru he guan li za ji wang guo 。]	manual	quest	
Tourist Trap, The	旅游陷阱， [lv you xian jing ，]	manual	quest	
The Tourist Trap	旅游陷阱 [lv you xian jing]	manual	quest	
Learn how to smith Darts.	了解如何锻造飞镖。 [liao jie ru he duan zao fei biao 。]	manual	quest	
Tower of Life	生命之塔 [sheng ming zhi ta]	manual	quest	
Gain access to the Creature Creation minigame.	获得生物创造迷你游戏的访问权。 [huo de sheng wu chuang zao mi ni you xi de fang wen quan 。]	manual	quest	
Tree Gnome Village	树侏儒村 [shu zhu ru cun]	manual	quest	
Gain access to Spirit Tree teleportation.	获得灵树传送。 [huo de ling shu chuan song 。]	manual	quest	
Tribal Totem	部落图腾 [bu luo tu teng]	manual	quest	
Troll Romance	巨魔浪漫 [ju mo lang man]	manual	quest	
Gain a Sled.	获得一个雪橇。 [huo de yi ge xue qiao 。]	manual	quest	
Troll Stronghold	巨魔要塞 [ju mo yao sai]	manual	quest	
Gain access to the God Wars Dungeon.	进入神战地牢。 [jin ru shen zhan di lao 。]	manual	quest	
Underground Pass	地下通行证 [di xia tong xing zheng]	manual	quest	
Gain Iban's Staff.	获得伊班人的法杖。 [huo de yi ban ren de fa zhang 。]	manual	quest	
Vampyre Slayer	吸血鬼杀手 [xi xue gui sha shou]	manual	quest	
Help the people of Draynor Village with a vampyre problem.	帮助德雷诺村的人们解决吸血鬼问题。 [bang zhu de lei nuo cun de ren men jie jue xi xue gui wen ti 。]	manual	quest	
Wanted!	通缉！ [tong ji ！]	manual	quest	
Gain access to the White Knight Armoury.	进入白骑士军械库。 [jin ru bai qi shi jun xie ku 。]	manual	quest	
Watchtower	岗楼 [gang lou]	manual	quest	
Unlock the Watchtower teleport spell.	解锁了望塔传送咒语。 [jie suo le wang ta chuan song zhou yu 。]	manual	quest	
Waterfall Quest	瀑布任务 [pu bu ren wu]	manual	quest	
Gain great combat XP.	获得出色的战斗经验值。 [huo de chu se de zhan dou jing yan zhi 。]	manual	quest	
What Lies Below	下面是什么 [xia mian shi shen me]	manual	quest	
Learn a shortcut to the Chaos Altar.	了解通往混沌祭坛的捷径。 [liao jie tong wang hun dun ji tan de jie jing 。]	manual	quest	
Witch's House	女巫之家 [nv wu zhi jia]	manual	quest	
Witch's Potion	女巫的药水 [nv wu de yao shui]	manual	quest	
X Marks the Spot	X 标记该位置 [X  biao ji gai wei zhi]	manual	quest	
Learn about Clue Scrolls and Kourend.	了解线索卷轴和 Kourend。 [liao jie xian suo juan zhou he  Kourend。]	manual	quest	
Zogre Flesh Eaters	佐格食肉者 [zuo ge shi rou zhe]	manual	quest	
Learn how to make Relicym's Balm.	了解如何制作 Relicym 香膏。 [liao jie ru he zhi zuo  Relicym  xiang gao 。]	manual	quest	
Frozen Door, The	冰冻门， [bing dong men ，]	manual	quest	
The Frozen Door	冰冻之门 [bing dong zhi men]	manual	quest	
MQ: The Frozen Door	MQ：冰冻之门 [MQ： bing dong zhi men]	manual	quest	
Gain access to Nex in the God Wars Dungeon.	进入神战地下城中的 Nex。 [jin ru shen zhan di xia cheng zhong de  Nex。]	manual	quest	
Land of the Goblins	哥布林之地 [ge bu lin zhi di]	manual	quest	
Continue the Dorgeshuun storyline.	继续 Dorgeshuun 的故事情节。 [ji xu  Dorgeshuun  de gu shi qing jie 。]	manual	quest	
Hopespear's Will	希望之矛的意志 [xi wang zhi mao de yi zhi]	manual	quest	
MQ: Hopespear's Will	MQ：希望之矛的意志 [MQ： xi wang zhi mao de yi zhi]	manual	quest	
Gain great Prayer XP.	获得大量的祈祷经验值。 [huo de da liang de qi dao jing yan zhi 。]	manual	quest	
Temple of the Eye	眼殿 [yan dian]	manual	quest	
Gain access to the Guardians of the Rift minigame.	进入裂谷守护者小游戏。 [jin ru lie gu shou hu zhe xiao you xi 。]	manual	quest	
Beneath Cursed Sands	诅咒沙下 [zu zhou sha xia]	manual	quest	
Gain access to the Tombs of Amascut.	进入阿马斯卡特墓。 [jin ru a ma si ka te mu 。]	manual	quest	
Sleeping Giants	沉睡的巨人 [chen shui de ju ren]	manual	quest	
Gain access to the Giants' Foundry.	进入巨人铸造厂。 [jin ru ju ren zhu zao chang 。]	manual	quest	
Garden of Death, The	死亡花园 [si wang hua yuan]	manual	quest	
The Garden of Death	死亡花园 [si wang hua yuan]	manual	quest	
Uncover the fate of the Old Ones.	揭开古圣的命运。 [jie kai gu sheng de ming yun 。]	manual	quest	
Into the Tombs	进入坟墓 [jin ru fen mu]	manual	quest	
MQ: Into the Tombs	MQ：进入古墓 [MQ： jin ru gu mu]	manual	quest	
Experience the Tombs of Amascut.	体验阿马斯卡特墓。 [ti yan a ma si ka te mu 。]	manual	quest	
Recipe for Disaster Another Cook's Quest	灾难的秘诀 另一位厨师的任务 [zai nan de mi jue   ling yi wei chu shi de ren wu]	manual	quest	
Recipe for Disaster - Another Cook's Quest	灾难的根源——另一个厨师的任务 [zai nan de gen yuan —— ling yi ge chu shi de ren wu]	manual	quest	
Gain access to the Culinaromancer's Chest.	进入烹饪法师的宝箱。 [jin ru peng ren fa shi de bao xiang 。]	manual	quest	
Recipe for Disaster Dwarf	灾难矮人的配方 [zai nan ai ren de pei fang]	manual	quest	
Recipe for Disaster - Mountain Dwarf	灾难的秘诀 - 山矮人 [zai nan de mi jue  -  shan ai ren]	manual	quest	
Gain further access to the Culinaromancer's Chest.	进一步进入烹饪法师的宝箱。 [jin yi bu jin ru peng ren fa shi de bao xiang 。]	manual	quest	
Recipe for Disaster Goblins	灾难哥布林的配方 [zai nan ge bu lin de pei fang]	manual	quest	
Recipe for Disaster - Wartface & Bentnoze	灾难的秘诀 - Wartface 和 Bentnoze [zai nan de mi jue  - Wartface  he  Bentnoze]	manual	quest	
Recipe for Disaster Pirate	灾难海盗的食谱 [zai nan hai dao de shi pu]	manual	quest	
Recipe for Disaster - Pirate Pete	灾难的秘诀 - 海盗皮特 [zai nan de mi jue  -  hai dao pi te]	manual	quest	
Recipe for Disaster Lumbridge Guide	灾难食谱 Lumbridge 指南 [zai nan shi pu  Lumbridge  zhi nan]	manual	quest	
Recipe for Disaster - Lumbridge Guide	灾难的根源 - Lumbridge 指南 [zai nan de gen yuan  - Lumbridge  zhi nan]	manual	quest	
Recipe for Disaster Dave	灾难戴夫的食谱 [zai nan dai fu de shi pu]	manual	quest	
Recipe for Disaster - Evil Dave	灾难的秘诀 - 邪恶的戴夫 [zai nan de mi jue  -  xie e de dai fu]	manual	quest	
Recipe for Disaster Uglogwee	灾难Uglogwee的食谱 [zai nan Uglogwee de shi pu]	manual	quest	
Recipe for Disaster - Skrach Uglogwee	灾难的秘诀 - Skrach Uglogwee [zai nan de mi jue  - Skrach Uglogwee]	manual	quest	
Recipe for Disaster Amik Varze	灾难阿米克·瓦尔兹的配方 [zai nan a mi ke · wa er zi de pei fang]	manual	quest	
Recipe for Disaster - Sir Amik Varze	灾难的根源——阿米克·瓦尔兹爵士 [zai nan de gen yuan —— a mi ke · wa er zi jue shi]	manual	quest	
Recipe for Disaster Awowogei	灾难阿沃沃盖的秘诀 [zai nan a wo wo gai de mi jue]	manual	quest	
Recipe for Disaster - King Awowogei	灾难的秘诀——阿沃沃盖国王 [zai nan de mi jue —— a wo wo gai guo wang]	manual	quest	
Recipe for Disaster Culinaromancer	灾难烹饪法师的食谱 [zai nan peng ren fa shi de shi pu]	manual	quest	
Recipe for Disaster - Culinaromancer	灾难的秘诀 - Culinaromancer [zai nan de mi jue  - Culinaromancer]	manual	quest	
Complete the storyline and unlock the Barrows Gloves.	完成故事情节并解锁巴罗斯手套。 [wan cheng gu shi qing jie bing jie suo ba luo si shou tao 。]	manual	quest	
Secrets of the North	北方的秘密 [bei fang de mi mi]	manual	quest	
Uncover the Secrets of the North and unlock a new boss.	揭开北方的秘密并解锁新的首领。 [jie kai bei fang de mi mi bing jie suo xin de shou ling 。]	manual	quest	
Desert Treasure II - The Fallen Empire	沙漠宝藏 II - 堕落帝国 [sha mo bao zang  II -  duo luo di guo]	manual	quest	
Uncover the history of the Fallen Empire and unlock four new bosses.	揭开失落帝国的历史并解锁四个新的首领。 [jie kai shi luo di guo de li shi bing jie suo si ge xin de shou ling 。]	manual	quest	
His Faithful Servants	他忠实的仆人 [ta zhong shi de pu ren]	manual	quest	
MQ: His Faithful Servants	MQ：他忠实的仆人 [MQ： ta zhong shi de pu ren]	manual	quest	
Take on the Barrows Brothers.	对抗巴罗斯兄弟。 [dui kang ba luo si xiong di 。]	manual	quest	
Path of Glouphrie, The	格卢弗里之路 [ge lu fu li zhi lu]	manual	quest	
The Path of Glouphrie	格卢弗里之路 [ge lu fu li zhi lu]	manual	quest	
Unlock the Poison Waste Dungeon.	解锁毒药废物地牢。 [jie suo du yao fei wu di lao 。]	manual	quest	
Children of the Sun	太阳之子 [tai yang zhi zi]	manual	quest	
Gain access to the Kingdom of Varlamore.	获得进入瓦拉摩尔王国的权限。 [huo de jin ru wa la mo er wang guo de quan xian 。]	manual	quest	
Barbarian Training	野蛮人训练 [ye man ren xun lian]	manual	quest	
MQ: Barbarian Training	MQ：野蛮人训练 [MQ： ye man ren xun lian]	manual	quest	
Unlock the strength of a Barbarian.	释放野蛮人的力量。 [shi fang ye man ren de li liang 。]	manual	quest	
Defender of Varrock	瓦罗克的守护者 [wa luo ke de shou hu zhe]	manual	quest	
Defend Varrock from a zombie invasion.	保护 Varrock 免遭僵尸入侵。 [bao hu  Varrock  mian zao jiang shi ru qin 。]	manual	quest	
While Guthix Sleeps	当古蒂克斯睡觉时 [dang gu di ke si shui jiao shi]	manual	quest	
Stop a deadly Mahjarrat from finding an artefact of incomprehensible power.	阻止致命的马吉拉特人发现一件具有难以理解的力量的神器。 [zu zhi zhi ming de ma ji la te ren fa xian yi jian ju you nan yi li jie de li liang de shen qi 。]	manual	quest	
Twilight's Promise	暮光之城的承诺 [mu guang zhi cheng de cheng nuo]	manual	quest	
Take your first steps into Varlamore and unlock the Quetzal Transport System.	迈出进入瓦拉莫尔的第一步并解锁格查尔运输系统。 [mai chu jin ru wa la mo er de di yi bu bing jie suo ge cha er yun shu xi tong 。]	manual	quest	
At First Light	黎明时分 [li ming shi fen]	manual	quest	
Learn about the role of the Hunter Guild and unlock higher tier rumours.	了解猎人公会的角色并解锁更高级别的谣言。 [liao jie lie ren gong hui de jue se bing jie suo geng gao ji bie de yao yan 。]	manual	quest	
Perlious Moons	危险的月亮 [wei xian de yue liang]	manual	quest	
Perilous Moons	危险的月亮 [wei xian de yue liang]	manual	quest	
Explore an ancient ruin and unlock the Moons of Peril.	探索古代遗迹并解锁危险之月。 [tan suo gu dai yi ji bing jie suo wei xian zhi yue 。]	manual	quest	
Ribbiting Tale of a Lily Pad Labour Dispute, The	百合劳资纠纷的笑话故事 [bai he lao zi jiu fen de xiao hua gu shi]	manual	quest	
The Ribbiting Tale of a Lily Pad Labour Dispute	睡莲劳资纠纷的闹剧 [shui lian lao zi jiu fen de nao ju]	manual	quest	
Solve a ribbiting dispute and gain access to a new Hardwood Farming Patch.	解决争论纠纷并获得新的硬木耕作地。 [jie jue zheng lun jiu fen bing huo de xin de ying mu geng zuo di 。]	manual	quest	
Free Quests	免费任务 [mian fei ren wu]	manual	quest	
Members' Quests	会员的任务 [hui yuan de ren wu]	manual	quest	
Miniquests	小任务 [xiao ren wu]	manual	quest	
The Curse of Arrav	阿拉夫的诅咒 [a la fu de zu zhou]	manual	quest	
Death on the Isle	岛上之死 [dao shang zhi si]	manual	quest	
Ethically Acquired Antiquities	以合乎道德的方式获得的古物 [yi he hu dao de de fang shi huo de de gu wu]	manual	quest	
The Heart of Darkness	黑暗之心 [hei an zhi xin]	manual	quest	
Meat and Greet	肉和问候 [rou he wen hou]	manual	quest	
A	一个 [yi ge]	manual	quest	
B	乙 [yi]	manual	quest	
C	C [C]	manual	quest	
D	D [D]	manual	quest	
E	乙 [yi]	manual	quest	
F	F [F]	manual	quest	
G	G [G]	manual	quest	
H	H [H]	manual	quest	
I	我 [wo]	manual	quest	
J	J [J]	manual	quest	
K	K [K]	manual	quest	
L	L [L]	manual	quest	
M	中号 [zhong hao]	manual	quest	
N	氮 [dan]	manual	quest	
O	氧 [yang]	manual	quest	
P	磷 [lin]	manual	quest	
Q	问 [wen]	manual	quest	
R	右 [you]	manual	quest	
S	S [S]	manual	quest	
T	时间 [shi jian]	manual	quest	
U	U [U]	manual	quest	
V	V [V]	manual	quest	
W	瓦 [wa]	manual	quest	
X	X [X]	manual	quest	
Y	是 [shi]	manual	quest	
Z	Z [Z]	manual	quest	
In Progress	进行中 [jin xing zhong]	manual	quest	
Not Started	未开始 [wei kai shi]	manual	quest	
Completed	完全的 [wan quan de]	manual	quest	
Novice	新手 [xin shou]	manual	quest	
Intermediate	中间的 [zhong jian de]	manual	quest	
Experienced	经验丰富 [jing yan feng fu]	manual	quest	
Master	掌握 [zhang wo]	manual	quest	
Grand Master	大师 [da shi]	manual	quest	
Special	特别的 [te bie de]	manual	quest	
Very Short	很短 [hen duan]	manual	quest	
Short	短的 [duan de]	manual	quest	
Medium	中等的 [zhong deng de]	manual	quest	
Long	长的 [zhang de]	manual	quest	
Very Long	很长 [hen zhang]	manual	quest	
Camelot	卡米洛特 [ka mi luo te]	manual	quest	
Dorgeshuun	多尔格舒恩 [duo er ge shu en]	manual	quest	
Dragonkin	龙族 [long zu]	manual	quest	
Elemental Workshop	元素工坊 [yuan su gong fang]	manual	quest	
Elf	精灵 [jing ling]	manual	quest	
Fairytale	童话 [tong hua]	manual	quest	
Fremennik	弗雷门尼克 [fu lei men ni ke]	manual	quest	
Gnome	侏儒 [zhu ru]	manual	quest	
Kharidian	哈里迪安 [ha li di an]	manual	quest	
Kourend	库伦德 [ku lun de]	manual	quest	
Mahjarrat	马吉拉特 [ma ji la te]	manual	quest	
Miscellania	杂记 [za ji]	manual	quest	
Myreque	迈雷克 [mai lei ke]	manual	quest	
Order of Wizards	巫师令 [wu shi ling]	manual	quest	
Penguin	企鹅 [qi e]	manual	quest	
Pirate	海盗 [hai dao]	manual	quest	
Rag and Bone Man	破布与骨头人 [po bu yu gu tou ren]	manual	quest	
Red Axe	红斧 [hong fu]	manual	quest	
Temple Knight	圣殿骑士 [sheng dian qi shi]	manual	quest	
Troll	巨魔 [ju mo]	manual	quest	
Twilight Emissaries	暮光使者 [mu guang shi zhe]	manual	quest	
Standalone	独立式 [du li shi]	manual	quest	
Monkeys	猴子 [hou zi]	manual	slayer_mob	
Goblins	哥布林 [ge bu lin]	manual	slayer_mob	
Rats	老鼠 [lao shu]	manual	slayer_mob	
Spiders	蜘蛛 [zhi zhu]	manual	slayer_mob	
Birds	鸟类 [niao lei]	manual	slayer_mob	
Cows	奶牛 [nai niu]	manual	slayer_mob	
Scorpions	蝎子 [xie zi]	manual	slayer_mob	
Bats	蝙蝠 [bian fu]	manual	slayer_mob	
Wolves	狼队 [lang dui]	manual	slayer_mob	
Zombies	僵尸 [jiang shi]	manual	slayer_mob	
Skeletons	骷髅 [ku lou]	manual	slayer_mob	
Ghosts	鬼魂 [gui hun]	manual	slayer_mob	
Bears	熊 [xiong]	manual	slayer_mob	
Hill Giants	山丘巨人队 [shan qiu ju ren dui]	manual	slayer_mob	
Ice Giants	冰巨人 [bing ju ren]	manual	slayer_mob	
Fire Giants	火巨人 [huo ju ren]	manual	slayer_mob	
Moss Giants	苔藓巨人 [tai xian ju ren]	manual	slayer_mob	
Trolls	巨魔 [ju mo]	manual	slayer_mob	
Ice Warriors	冰战士 [bing zhan shi]	manual	slayer_mob	
Ogres	食人魔 [shi ren mo]	manual	slayer_mob	
Hobgoblins	妖精 [yao jing]	manual	slayer_mob	
Dogs	狗 [gou]	manual	slayer_mob	
Ghouls	食尸鬼 [shi shi gui]	manual	slayer_mob	
Green Dragons	绿龙 [lv long]	manual	slayer_mob	
Blue Dragons	蓝龙队 [lan long dui]	manual	slayer_mob	
Red Dragons	红龙 [hong long]	manual	slayer_mob	
Black Dragons	黑龙 [hei long]	manual	slayer_mob	
Lesser Demons	小恶魔 [xiao e mo]	manual	slayer_mob	
Greater Demons	高等恶魔 [gao deng e mo]	manual	slayer_mob	
Black Demons	黑恶魔 [hei e mo]	manual	slayer_mob	
Hellhounds	地狱犬 [di yu quan]	manual	slayer_mob	
Shadow Warriors	影子武士 [ying zi wu shi]	manual	slayer_mob	
Werewolves	狼人 [lang ren]	manual	slayer_mob	
Vampyres	吸血鬼 [xi xue gui]	manual	slayer_mob	
Dagannoth	达甘诺斯 [da gan nuo si]	manual	slayer_mob	
Turoth	图罗斯 [tu luo si]	manual	slayer_mob	
Cave Crawlers	洞穴爬行者 [dong xue pa xing zhe]	manual	slayer_mob	
Banshees	女妖 [nv yao]	manual	slayer_mob	
Crawling Hands	爬行的手 [pa xing de shou]	manual	slayer_mob	
Infernal Mages	地狱法师 [di yu fa shi]	manual	slayer_mob	
Aberrant Spectres	异常幽灵 [yi chang you ling]	manual	slayer_mob	
Abyssal Demons	深渊恶魔 [shen yuan e mo]	manual	slayer_mob	
Basilisks	蛇怪 [she guai]	manual	slayer_mob	
Cockatrice	怪蛇 [guai she]	manual	slayer_mob	
Kurask	库拉斯克 [ku la si ke]	manual	slayer_mob	
Gargoyles	石像鬼 [shi xiang gui]	manual	slayer_mob	
Pyrefiends	焚魔族 [fen mo zu]	manual	slayer_mob	
Bloodveld	血域 [xue yu]	manual	slayer_mob	
Dust Devils	尘暴 [chen bao]	manual	slayer_mob	
Jellies	果冻 [guo dong]	manual	slayer_mob	
Rockslugs	岩蛞蝓 [yan kuo yu]	manual	slayer_mob	
Nechryael	内奇瑞尔 [nei qi rui er]	manual	slayer_mob	
Kalphite	卡尔菲特 [ka er fei te]	manual	slayer_mob	
Earth Warriors	地球勇士 [di qiu yong shi]	manual	slayer_mob	
Otherworldly Beings	超凡脱俗的存在 [chao fan tuo su de cun zai]	manual	slayer_mob	
Elves	精灵 [jing ling]	manual	slayer_mob	
Dwarves	矮人 [ai ren]	manual	slayer_mob	
Bronze Dragons	青铜龙 [qing tong long]	manual	slayer_mob	
Iron Dragons	铁龙 [tie long]	manual	slayer_mob	
Steel Dragons	钢龙 [gang long]	manual	slayer_mob	
Wall Beasts	墙兽 [qiang shou]	manual	slayer_mob	
CaveSlimes	洞穴史莱姆 [dong xue shi lai mu]	manual	slayer_mob	
CaveBugs	洞穴虫子 [dong xue chong zi]	manual	slayer_mob	
