english	translation	category	sub_category	source
The Abyss stares back.	深渊也回以凝视。 [shen yuan ye hui yi ning shi 。]	examine	npc	Eye
Son of Santa, mildly bored.	圣诞老人的儿子，有点无聊。 [sheng dan lao ren de er zi ， you dian wu liao 。]	examine	npc	Jack Frost
Looks heavy...	看起来很重... [kan qi lai hen zhong ...]	examine	npc	Boulder
A retired insurance broker.	退休保险经纪人。 [tui xiu bao xian jing ji ren 。]	examine	npc	Gelin
A mistress of the arcane arts - aka finance.	神秘艺术的女主人——又名金融。 [shen mi yi shu de nv zhu ren —— you ming jin rong 。]	examine	npc	Financial Seer
It looks like something's moving under here.	这里好像有什么东西在动。 [zhe li hao xiang you shen me dong xi zai dong 。]	examine	npc	Fishing spot
I wouldn't want to eat his Porridge.	我不想吃他的粥。 [wo bu xiang chi ta de zhou 。]	examine	npc	Callisto
That'll get your arachnophobia going...	这会让你产生蜘蛛恐惧症...... [zhe hui rang ni chan sheng zhi zhu kong ju zheng ......]	examine	npc	Venenatis
A master of the arcane arts - aka finance.	神秘艺术大师 - 又名金融。 [shen mi yi shu da shi  -  you ming jin rong 。]	examine	npc	Financial Wizard
He can look after your money.	他可以照顾你的钱。 [ta ke yi zhao gu ni de qian 。]	examine	npc	Magnus Gram
A dead master of the arcane arts - aka finance.	一位已故的神秘艺术大师——又名金融大师。 [yi wei yi gu de shen mi yi shu da shi —— you ming jin rong da shi 。]	examine	npc	Financial Wizard
Has a distinguished air about him.	他身上有一种尊贵的气质。 [ta shen shang you yi zhong zun gui de qi zhi 。]	examine	npc	Barker
A lycanthrope shopkeeper.	狼人店主。 [lang ren dian zhu 。]	examine	npc	Fidelio
Has a faint smell of chemicals about him.	他身上有一股淡淡的化学品气味。 [ta shen shang you yi gu dan dan de hua xue pin qi wei 。]	examine	npc	Sbott
Seems a jolly chap.	看起来是个快乐的小伙子。 [kan qi lai shi ge kuai le de xiao huo zi 。]	examine	npc	Roavar
Seems very well-off.	看起来很富裕。 [kan qi lai hen fu yu 。]	examine	npc	Herquin
He seems to run the cocktail bar.	他似乎经营着鸡尾酒吧。 [ta si hu jing ying zhe ji wei jiu ba 。]	examine	npc	Blurberry
He serves cocktails.	他提供鸡尾酒。 [ta ti gong ji wei jiu 。]	examine	npc	Barman
A family baker, from the North.	来自北方的家庭面包师。 [lai zi bei fang de jia ting mian bao shi 。]	examine	npc	Romily Weaklax
He's guarding the Motherlode Mine.	他正在守卫母矿矿。 [ta zheng zai shou wei mu kuang kuang 。]	examine	npc	Guard
He smells a bit.	他有点闻起来。 [ta you dian wen qi lai 。]	examine	npc	Prospector Percy
It's getting cleaned in the channel of water.	它正在水道中得到清洁。 [ta zheng zai shui dao zhong de dao qing jie 。]	examine	npc	Pay-dirt
Professional miners don't actually whistle while they work.	职业矿工在工作时实际上不会吹口哨。 [zhi ye kuang gong zai gong zuo shi shi ji shang bu hui chui kou shao 。]	examine	npc	Miner
Designer of the 2014 Player Designed Content Motherlode Mine.	2014 年玩家设计内容母矿矿的设计师。 [2014  nian wan jia she ji nei rong mu kuang kuang de she ji shi 。]	examine	npc	Runite Minor
He became a miner after his agoraphobia stopped him doing Sailing.	在广场恐惧症阻止他从事帆船运动后，他成为了一名矿工。 [zai guang chang kong ju zheng zu zhi ta cong shi fan chuan yun dong hou ， ta cheng wei le yi ming kuang gong 。]	examine	npc	Miner
Mine mine mine mine MINE!	我的我的我的我的！ [wo de wo de wo de wo de ！]	examine	npc	Miner
Mine mine mine mine HIS!	我的我的我的他的！ [wo de wo de wo de ta de ！]	examine	npc	Miner
He could have been a great ballet dancer if they'd let him try.	如果他们让他尝试的话，他本可以成为一名出色的芭蕾舞演员。 [ru guo ta men rang ta chang shi de hua ， ta ben ke yi cheng wei yi ming chu se de ba lei wu yan yuan 。]	examine	npc	Miner
Secretly, he'd like to rescue princesses and eat mushrooms.	暗地里，他想拯救公主并吃蘑菇。 [an di li ， ta xiang zheng jiu gong zhu bing chi mo gu 。]	examine	npc	Miner
He's supporting 3 small children. Very small children.	他正在抚养 3 个小孩。非常小的孩子。 [ta zheng zai fu yang  3  ge xiao hai 。 fei chang xiao de hai zi 。]	examine	npc	Miner
Keeps order in Seers bank.	维持 Seers 银行的秩序。 [wei chi  Seers  yin hang de zhi xu 。]	examine	npc	Guard
Keeps order in Seers and Catherby bank.	维持 Seers 和 Catherby 银行的秩序。 [wei chi  Seers  he  Catherby  yin hang de zhi xu 。]	examine	npc	Guard
Master of all clues.	掌握一切线索。 [zhang wo yi qie xian suo 。]	examine	npc	Sherlock
A follower of Bandos.	班多斯的追随者。 [ban duo si de zhui sui zhe 。]	examine	npc	Bandosian guard
The good doctor.	好医生。 [hao yi sheng 。]	examine	npc	Dr Ford
She runs a little chapel here.	她在这里经营一座小教堂。 [ta zai zhe li jing ying yi zuo xiao jiao tang 。]	examine	npc	Sister Scarophia
It's dripping with molten lava.	它正滴着熔岩。 [ta zheng di zhe rong yan 。]	examine	npc	Lava dragon
He ent such a bad guy.	他遇到了这样一个坏人。 [ta yu dao le zhe yang yi ge huai ren 。]	examine	npc	Ent
A keeper of peace within the crystal city of Prifddinas.	水晶城普里夫迪纳斯的和平守护者。 [shui jing cheng pu li fu di na si de he ping shou hu zhe 。]	examine	npc	Prifddinas guard
A collector of ancient artefacts.	古代文物收藏家。 [gu dai wen wu shou cang jia 。]	examine	npc	Mandrith
Runite that's come alive!	复活的鲁尼特！ [fu huo de lu ni te ！]	examine	npc	Runite Golem
A very strong rogue.	一个非常强的盗贼。 [yi ge fei chang qiang de dao zei 。]	examine	npc	Rogue
A woolly, elephantine monster.	一只毛茸茸的大象怪物。 [yi zhi mao rong rong de da xiang guai wu 。]	examine	npc	Mammoth
An elder, more dangerous kind of druid.	一种更年长、更危险的德鲁伊。 [yi zhong geng nian zhang 、 geng wei xian de de lu yi 。]	examine	npc	Elder Chaos druid
ONLY THE TRUE LORD & KING OF THE LANDS CAN LIFT HIS BURDEN!	只有真正的大地之主和国王才能解除他的重担！ [zhi you zhen zheng de da di zhi zhu he guo wang cai neng jie chu ta de zhong dan ！]	examine	npc	Vet'ion
Can never possibly go hungry.	永远不可能挨饿。 [yong yuan bu ke neng ai e 。]	examine	npc	Skeleton Hellhound
Queen of the Scorpions.	蝎子女王。 [xie zi nv wang 。]	examine	npc	Scorpia
It lives to protect its queen.	它活着是为了保护它的女王。 [ta huo zhe shi wei le bao hu ta de nv wang 。]	examine	npc	Scorpia's guardian
When academics go bad...	当学术变坏时... [dang xue shu bian huai shi ...]	examine	npc	Crazy archaeologist
Someone should get out of the lab once in a while...	偶尔应该有人​​离开实验室…… [ou er ying gai you ren ​​ li kai shi yan shi ……]	examine	npc	Chaos Fanatic
How the...?	怎么...？ [zen me ...？]	examine	npc	Miniature chaotic clouds
Like a pet rock for giants.	就像巨人的宠物石头一样。 [jiu xiang ju ren de chong wu shi tou yi yang 。]	examine	npc	Boulder
A source of energy.	能源。 [neng yuan 。]	examine	npc	Energy sprite
Wouldn't want that sleeping at the end of my bed.	我不想让它睡在我的床尾。 [wo bu xiang rang ta shui zai wo de chuang wei 。]	examine	npc	Dagannoth Supreme Jr.
Has the same temper as its father.	脾气和父亲一样。 [pi qi he fu qin yi yang 。]	examine	npc	Dagannoth Prime Jr.
Has the same temper as it's father.	脾气和父亲一样。 [pi qi he fu qin yi yang 。]	examine	npc	Dagannoth Prime Jr.
They do say if you like it you should put a ring on it.	他们确实说，如果你喜欢它，你应该给它戴上戒指。 [ta men que shi shuo ， ru guo ni xi huan ta ， ni ying gai gei ta dai shang jie zhi 。]	examine	npc	Dagannoth Rex Jr.
Is it a bird, is it... no it's a bird.	它是一只鸟吗？它是……不，它是一只鸟。 [ta shi yi zhi niao ma ？ ta shi …… bu ， ta shi yi zhi niao 。]	examine	npc	Kree'arra Jr.
Totally unintelligible.	完全无法理解。 [wan quan wu fa li jie 。]	examine	npc	General Graardor Jr.
Somehow a junior even though she's named after her spawn mother!	不知怎么的，尽管她是以她的亲生母亲的名字命名的，但还是个小辈！ [bu zhi zen me de ， jin guan ta shi yi ta de qin sheng mu qin de ming zi ming ming de ， dan hai shi ge xiao bei ！]	examine	npc	Zilyana Jr.
Where did he even come from?	他到底是从哪里来的？ [ta dao di shi cong na li lai de ？]	examine	npc	K'ril Tsutsaroth Jr.
Keep Molin', molin' molin' molin'!	保持莫林，莫林，莫林，莫林！ [bao chi mo lin ， mo lin ， mo lin ， mo lin ！]	examine	npc	Baby Mole
Not quite the full royalty yet.	还没有完全支付版税。 [hai mei you wan quan zhi fu ban shui 。]	examine	npc	Prince Black Dragon
Suggests there's a king nearby.	表明附近有一位国王。 [biao ming fu jin you yi wei guo wang 。]	examine	npc	Kalphite Princess
*cough*	*咳嗽* [* ke sou *]	examine	npc	Smoke Devil
How.... is it walking?	怎么……走路了？ [zen me …… zou lu le ？]	examine	npc	Kraken
Run away! Run aw... wait, it's tiny...	逃跑！跑啊……等等，它很小…… [tao pao ！ pao a …… deng deng ， ta hen xiao ……]	examine	npc	Penance Pet
He applied to be the Drunken Dwarf, but failed the intelligence test.	他申请成为醉矮人，但未能通过智力测试。 [ta shen qing cheng wei zui ai ren ， dan wei neng tong guo zhi li ce shi 。]	examine	npc	Miner
Parrot on shoulder... wooden leg... skull and crossbones... yup, definitely a pirate.	肩膀上的鹦鹉...木腿...骷髅和交叉骨...是的，绝对是海盗。 [jian bang shang de ying wu ... mu tui ... ku lou he jiao cha gu ... shi de ， jue dui shi hai dao 。]	examine	npc	Captain Bentley
How... is it walking?	怎么……走路了？ [zen me …… zou lu le ？]	examine	npc	Kraken
The lowest maintenance pet you will ever have.	您拥有的维护成本最低的宠物。 [nin yong you de wei hu cheng ben zui di de chong wu 。]	examine	npc	Pet rock
A fishbowl with a Tiny Bluefish in it.	一个鱼缸，里面有一条小蓝鱼。 [yi ge yu gang ， li mian you yi tiao xiao lan yu 。]	examine	npc	Fishbowl
A fishbowl with a Tiny Greenfish in it.	一个鱼缸，里面有一条小绿鱼。 [yi ge yu gang ， li mian you yi tiao xiao lv yu 。]	examine	npc	Fishbowl
A fishbowl with a Tiny Spinefish in it.	一个鱼缸，里面有一条小脊椎鱼。 [yi ge yu gang ， li mian you yi tiao xiao ji zhui yu 。]	examine	npc	Fishbowl
Mod John C	莫德·约翰·C [mo de · yue han ·C]	examine	npc	John
Being excessively polite by knocking heads with his staff.	与员工互相碰头，表现得过于礼貌。 [yu yuan gong hu xiang peng tou ， biao xian de guo yu li mao 。]	examine	npc	Guard
He's a wiz with valuables.	他是一个拥有贵重物品的巫师。 [ta shi yi ge yong you gui zhong wu pin de wu shi 。]	examine	npc	Financial Wizard
A long-legged bird that likes to fish.	喜欢钓鱼的长腿鸟。 [xi huan diao yu de zhang tui niao 。]	examine	npc	Heron
A chaotic death spawn.	混乱的死亡产卵。 [hun luan de si wang chan luan 。]	examine	npc	Chaotic death spawn
Fluffy and cute, keep away from fire!	毛茸茸的可爱，远离火源！ [mao rong rong de ke ai ， yuan li huo yuan ！]	examine	npc	Baby Chinchompa
Rock with attitude.	有态度地摇滚。 [you tai du di yao gun 。]	examine	npc	Rock Golem
Likes fish... hates people.	喜欢鱼...讨厌人。 [xi huan yu ... tao yan ren 。]	examine	npc	River troll
He's got a message for someone.	他有话要告诉某人。 [ta you hua yao gao su mou ren 。]	examine	npc	Postie Pete
The angry dead.	愤怒的死者。 [fen nu de si zhe 。]	examine	npc	Shade
A lazy undertaker.	一个懒惰的殡仪员。 [yi ge lan duo de bin yi yuan 。]	examine	npc	Leo
A large fire demon.	大型火魔。 [da xing huo mo 。]	examine	npc	Pyrelord
A mystic from a race created during the darker days of Kourend.	库伦德黑暗时期诞生的种族神秘主义者。 [ku lun de hei an shi qi dan sheng de zhong zu shen mi zhu yi zhe 。]	examine	npc	Lizardman shaman
An elegant tailor.	一位优雅的裁缝。 [yi wei you ya de cai feng 。]	examine	npc	Osten
Takes care of the sandstone grinder, that thing must kick up a sandstorm when used.	照顾砂石研磨机，那东西使用时一定会引发沙尘暴。 [zhao gu sha shi yan mo ji ， na dong xi shi yong shi yi ding hui yin fa sha chen bao 。]	examine	npc	Drew
Cheerful, helpful and optimistic, I'll bet.	我敢打赌，他是开朗、乐于助人、乐观的。 [wo gan da du ， ta shi kai lang 、 le yu zhu ren 、 le guan de 。]	examine	npc	Doomsayer
An expert on wine and viticulture.	葡萄酒和葡萄栽培专家。 [pu tao jiu he pu tao zai pei zhuan jia 。]	examine	npc	Gallow
Fat vermin from the underworld.	来自地下世界的肥胖害虫。 [lai zi di xia shi jie de fei pang hai chong 。]	examine	npc	Hell-Rat Behemoth
A bow wielding ninja monkey... what is he up to?	一只挥舞着弓的忍者猴子……他在做什么？ [yi zhi hui wu zhe gong de ren zhe hou zi …… ta zai zuo shen me ？]	examine	npc	Monkey Archer
She looks rich and dangerous!	她看起来富有又危险！ [ta kan qi lai fu you you wei xian ！]	examine	npc	Nieve
He's looking a little more dangerous now.	他现在看起来有点危险了。 [ta xian zai kan qi lai you dian wei xian le 。]	examine	npc	Steve
He doesn't look very dangerous.	他看起来并不是很危险。 [ta kan qi lai bing bu shi hen wei xian 。]	examine	npc	Steve
She doesn't look very dangerous.	她看上去并不是很危险。 [ta kan shang qu bing bu shi hen wei xian 。]	examine	npc	Pieve
A good punching bag.	一个好的出气筒。 [yi ge hao de chu qi tong 。]	examine	npc	Combat Test
It looks like someone has tampered with its mind.	看起来像是有人篡改了它的心智。 [kan qi lai xiang shi you ren cuan gai le ta de xin zhi 。]	examine	npc	Maniacal monkey
An aeronautical assistant.	航空助理。 [hang kong zhu li 。]	examine	npc	Assistant Le Smith
Like a guard, except short and hairy.	就像一个守卫，只不过又矮又多毛。 [jiu xiang yi ge shou wei ， zhi bu guo you ai you duo mao 。]	examine	npc	Monkey guard
Ruler of Ape Atoll.	猿环礁的统治者。 [yuan huan jiao de tong zhi zhe 。]	examine	npc	Awowogei
A local farmer. He may be able to provide some useful information.	当地农民。他也许能够提供一些有用的信息。 [dang di nong min 。 ta ye xu neng gou ti gong yi xie you yong de xin xi 。]	examine	npc	Gee
Looks like he's taken damage in the service of his kingdom.	看起来他在为王国服务的过程中受到了伤害。 [kan qi lai ta zai wei wang guo fu wu de guo cheng zhong shou dao le shang hai 。]	examine	npc	Wounded soldier
Looks like she's taken damage in the service of her kingdom.	看来她在为王国服务的过程中受到了伤害。 [kan lai ta zai wei wang guo fu wu de guo cheng zhong shou dao le shang hai 。]	examine	npc	Wounded soldier
A Shayzien soldier, keeping watch.	一名 Shayzien 士兵正在站岗。 [yi ming  Shayzien  shi bing zheng zai zhan gang 。]	examine	npc	Look-out
Looks like he could defend your money with force if necessary.	看来如果有必要的话，他可以用武力保卫你的钱。 [kan lai ru guo you bi yao de hua ， ta ke yi yong wu li bao wei ni de qian 。]	examine	npc	Banker
Looks like she could defend your money with force if necessary.	看来如有必要，她可以用武力捍卫你的钱。 [kan lai ru you bi yao ， ta ke yi yong wu li han wei ni de qian 。]	examine	npc	Banker
Leader of the Shayzien Intelligence Corps.	Shayzien 情报团的领导者。 [Shayzien  qing bao tuan de ling dao zhe 。]	examine	npc	General Salara
Leader of the Shayzien Logistics Corps.	Shayzien 后勤部队队长。 [Shayzien  hou qin bu dui dui zhang 。]	examine	npc	General Babacus
Leader of the Shayzien Engineering Corps.	Shayzien 工程兵团的领导者。 [Shayzien  gong cheng bing tuan de ling dao zhe 。]	examine	npc	General Kilian
Defending Kourend.	防守库伦德。 [fang shou ku lun de 。]	examine	npc	Soldier
He looks out of place.	他看上去格格不入。 [ta kan shang qu ge ge bu ru 。]	examine	npc	New Recruit Tony
Nurses wounds.	护士伤口。 [hu shi shang kou 。]	examine	npc	Nurse Wooned
Nurses injuries.	护士受伤。 [hu shi shou shang 。]	examine	npc	Nurse Inn'Juree
Makes everything better.	让一切变得更好。 [rang yi qie bian de geng hao 。]	examine	npc	Nurse Boubou
She isn't messing around.	她不是在胡闹。 [ta bu shi zai hu nao 。]	examine	npc	Captain Rachelle
He's on a break.	他正在休息。 [ta zheng zai xiu xi 。]	examine	npc	Soldier
Getting stronger by the day.	一天比一天坚强。 [yi tian bi yi tian jian qiang 。]	examine	npc	Soldier
A skilled ranger of the Shayzien Army.	Shayzien 军队的熟练游骑兵。 [Shayzien  jun dui de shu lian you qi bing 。]	examine	npc	Ranger
You'd best do what she says.	你最好按她说的去做。 [ni zui hao an ta shuo de qu zuo 。]	examine	npc	Drill Sergeant
They're having an intense workout.	他们正在进行剧烈的锻炼。 [ta men zheng zai jin xing ju lie de duan lian 。]	examine	npc	Soldier
A senior member of the Shayzien Intelligence Corps.	Shayzien 情报团的高级成员。 [Shayzien  qing bao tuan de gao ji cheng yuan 。]	examine	npc	Captain Ginea
He's plotting something.	他正在密谋什么事情。 [ta zheng zai mi mou shen me shi qing 。]	examine	npc	Gangster
He's up to no good.	他没有什么好图谋。 [ta mei you shen me hao tu mou 。]	examine	npc	Gangster
He'd never let his personal morality stand in the way of profit.	他永远不会让个人道德妨碍利润。 [ta yong yuan bu hui rang ge ren dao de fang ai li run 。]	examine	npc	Gangster
She likes hitting people.	她喜欢打人。 [ta xi huan da ren 。]	examine	npc	Gangster
She directs various nefarious activities around Kourend.	她指挥着库伦德周围的各种邪恶活动。 [ta zhi hui zhe ku lun de zhou wei de ge zhong xie e huo dong 。]	examine	npc	Gang boss
He directs various nefarious activities around Kourend.	他指挥着库伦德周围的各种邪恶活动。 [ta zhi hui zhe ku lun de zhou wei de ge zhong xie e huo dong 。]	examine	npc	Gang boss
The lowest rank.	等级最低。 [deng ji zui di 。]	examine	npc	Soldier (tier 1)
Not a very high rank.	军衔不是很高。 [jun xian bu shi hen gao 。]	examine	npc	Soldier (tier 2)
Ascending the ranks.	晋升行列。 [jin sheng hang lie 。]	examine	npc	Soldier (tier 3)
Highly ranked.	排名很高。 [pai ming hen gao 。]	examine	npc	Soldier (tier 4)
The elite.	精英们。 [jing ying men 。]	examine	npc	Soldier (tier 5)
From a race created during the darker days of Kourend.	来自库伦德黑暗时期创建的种族。 [lai zi ku lun de hei an shi qi chuang jian de zhong zu 。]	examine	npc	Lizardman
An elderly farmer.	一位年迈的农民。 [yi wei nian mai de nong min 。]	examine	npc	Farmer Gricoller
He digs the saltpetre.	他挖硝石。 [ta wa xiao shi 。]	examine	npc	Konoo
The boss.	老板。 [lao ban 。]	examine	npc	Ewesey
Carries the food to the soldiers.	给士兵们送食物。 [gei shi bing men song shi wu 。]	examine	npc	Servery assistant
They say an army marches on its stomach.	他们说军队是靠胃行军的。 [ta men shuo jun dui shi kao wei xing jun de 。]	examine	npc	Soldier
The troops need feeding.	部队需要粮草。 [bu dui xu yao liang cao 。]	examine	npc	Soldier
A regular army needs plenty of fibre.	正规军需要充足的纤维。 [zheng gui jun xu yao chong zu de xian wei 。]	examine	npc	Soldier
They're a rowdy bunch, but they're probably good at what they do.	他们是一群吵闹的人，但他们可能很擅长他们所做的事情。 [ta men shi yi qun chao nao de ren ， dan ta men ke neng hen shan chang ta men suo zuo de shi qing 。]	examine	npc	Soldier
Physical training can give one quite an appetite.	体育锻炼可以让人很有食欲。 [ti yu duan lian ke yi rang ren hen you shi yu 。]	examine	npc	Soldier
Director of the city kitchen.	市厨房主任。 [shi chu fang zhu ren 。]	examine	npc	Ramocean
Does the work.	做工作。 [zuo gong zuo 。]	examine	npc	Talia
A shopkeeper.	一个店主。 [yi ge dian zhu 。]	examine	npc	Horace
She sells farming supplies.	她出售农业用品。 [ta chu shou nong ye yong pin 。]	examine	npc	Vannah
She sells groceries.	她卖杂货。 [ta mai za huo 。]	examine	npc	Logava
It's moving, it's talking, but the brain has clearly taken a vacation.	它在动，它在说话，但大脑显然已经休假了。 [ta zai dong ， ta zai shuo hua ， dan da nao xian ran yi jing xiu jia le 。]	examine	npc	Farmer
The Descent of Man.	人类的起源。 [ren lei de qi yuan 。]	examine	npc	Farmer
Civilised schmivilised.	文明施米维莱德。 [wen ming shi mi wei lai de 。]	examine	npc	Farmer
She runs the bar.	她经营酒吧。 [ta jing ying jiu ba 。]	examine	npc	Golova
Likes to keep the place looking good.	喜欢保持这个地方看起来不错。 [xi huan bao chi zhe ge di fang kan qi lai bu cuo 。]	examine	npc	Richard
Clearly a farmer.	明显是个农民。 [ming xian shi ge nong min 。]	examine	npc	Dale
Tilling the soil... by hand.	用手耕耘土壤。 [yong shou geng yun tu rang 。]	examine	npc	Farmer
He looks rather fond of his garden.	他看起来很喜欢他的花园。 [ta kan qi lai hen xi huan ta de hua yuan 。]	examine	npc	Farmer Hayfield
A big fan of fresh fish.	非常喜欢新鲜的鱼。 [fei chang xi huan xin xian de yu 。]	examine	npc	Frankie
He trades fishing supplies.	他从事渔业用品贸易。 [ta cong shi yu ye yong pin mao yi 。]	examine	npc	Tynan
He's an angler hunting for grubs.	他是一名钓鱼者，正在寻找幼虫。 [ta shi yi ming diao yu zhe ， zheng zai xun zhao you chong 。]	examine	npc	Nicholas
He's in charge of the docks.	他负责码头。 [ta fu ze ma tou 。]	examine	npc	Dockmaster
Works on the docks for a living.	在码头工作谋生。 [zai ma tou gong zuo mou sheng 。]	examine	npc	Dock worker
Looks like she'd be delighted to take your stuff.	看来她很乐意拿走你的东西。 [kan lai ta hen le yi na zou ni de dong xi 。]	examine	npc	Banker
Looks like he'd be delighted to take your stuff.	看来他很乐意拿走你的东西。 [kan lai ta hen le yi na zou ni de dong xi 。]	examine	npc	Banker
There's something shady about this one.	这件事有一些阴暗之处。 [zhe jian shi you yi xie yin an zhi chu 。]	examine	npc	Captain Khaled
On the lookout for smugglers and thieves.	寻找走私者和小偷。 [xun zhao zou si zhe he xiao tou 。]	examine	npc	Patrolman
He's fishing for something.	他正在钓鱼。 [ta zheng zai diao yu 。]	examine	npc	Fisherman
It looks like his life is a struggle.	看来他的一生就是一场斗争。 [kan lai ta de yi sheng jiu shi yi chang dou zheng 。]	examine	npc	Poor looking man
It looks like her life is a struggle.	看来她的人生就是一场斗争。 [kan lai ta de ren sheng jiu shi yi chang dou zheng 。]	examine	npc	Poor looking woman
A merchant.	一个商人。 [yi ge shang ren 。]	examine	npc	Leenz
An official with a seemingly important job.	担任看似重要职务的官员。 [dan ren kan shi zhong yao zhi wu de guan yuan 。]	examine	npc	Port Official
A ship captain.	一名船长。 [yi ming chuan zhang 。]	examine	npc	Captain Janaway
Works on the port.	在港口工作。 [zai gang kou gong zuo 。]	examine	npc	Port worker
A traveling man.	一个旅行的人。 [yi ge lv xing de ren 。]	examine	npc	Darren
A travelling woman.	一个旅行的女人。 [yi ge lv xing de nv ren 。]	examine	npc	Andrea
A traveling father and son.	一对旅行的父子。 [yi dui lv xing de fu zi 。]	examine	npc	Ross and Ben
A traveling adventurer.	旅行的冒险家。 [lv xing de mao xian jia 。]	examine	npc	Alexander
A holy looking fellow.	一个看起来圣洁的家伙。 [yi ge kan qi lai sheng jie de jia huo 。]	examine	npc	Charlie Brown
This creature has been dragged back from the grave.	这个生物已经从坟墓里被拖了回来。 [zhe ge sheng wu yi jing cong fen mu li bei tuo le hui lai 。]	examine	npc	Reanimated goblin
This druid has been dragged back from the grave.	这个德鲁伊已经从坟墓里被拖了回来。 [zhe ge de lu yi yi jing cong fen mu li bei tuo le hui lai 。]	examine	npc	Reanimated chaos druid
Oversees the acquisition of essence.	监督精华的获取。 [jian du jing hua de huo qu 。]	examine	npc	Clerris
His gaze is fixed on the River of Blood.	他的目光，定格在血河之上。 [ta de mu guang ， ding ge zai xue he zhi shang 。]	examine	npc	Okina
A soulful spirit.	一种深情的精神。 [yi zhong shen qing de jing shen 。]	examine	npc	Aretha
Looks like a dancing nun.	看起来像一个跳舞的修女。 [kan qi lai xiang yi ge tiao wu de xiu nv 。]	examine	npc	Sister Soul Jar
Chief Librarian.	馆长。 [guan zhang 。]	examine	npc	Logosia
Assistant Librarian.	助理馆员。 [zhu li guan yuan 。]	examine	npc	Biblia
A seeker of ancient knowledge.	古代知识的探索者。 [gu dai zhi shi de tan suo zhe 。]	examine	npc	Horphis
A library customer.	一位图书馆顾客。 [yi wei tu shu guan gu ke 。]	examine	npc	Villia
He's come a very long way from home.	他从家里走了很远的路。 [ta cong jia li zou le hen yuan de lu 。]	examine	npc	Professor Gracklebone
Smells like a sea-farer.	闻起来像海员的味道。 [wen qi lai xiang hai yuan de wei dao 。]	examine	npc	Sam
Guardian of the Dark Altar.	黑暗祭坛的守护者。 [hei an ji tan de shou hu zhe 。]	examine	npc	Tyss
Keeping watch over the northern reaches of Kourend.	监视库伦德北部地区。 [jian shi ku lun de bei bu di qu 。]	examine	npc	Trossa
A mage of the Arceuus Tower.	阿尔宙斯塔的魔法师。 [a er zhou si ta de mo fa shi 。]	examine	npc	Tower Mage
Serves spirits.	供应烈酒。 [gong ying lie jiu 。]	examine	npc	Rassain
A priest of Arceuus.	阿尔宙斯的祭司。 [a er zhou si de ji si 。]	examine	npc	Mofina
The repetitive journey helps concentrate the mind.	重复的旅程有助于集中注意力。 [chong fu de lv cheng you zhu yu ji zhong zhu yi li 。]	examine	npc	Novice
He may look like an otherworldly being, but he'll guard your worldly goods just fine.	他可能看起来像一个超凡脱俗的人，但他会很好地守护你的世俗物品。 [ta ke neng kan qi lai xiang yi ge chao fan tuo su de ren ， dan ta hui hen hao di shou hu ni de shi su wu pin 。]	examine	npc	Banker
She may look like an otherworldly being, but she'll guard your worldly goods just fine.	她可能看起来像一个超凡脱俗的人，但她会很好地保护你的世俗物品。 [ta ke neng kan qi lai xiang yi ge chao fan tuo su de ren ， dan ta hui hen hao di bao hu ni de shi su wu pin 。]	examine	npc	Banker
Is that a pet?!	那是宠物吗？！ [na shi chong wu ma ？！]	examine	npc	Batt Mellamy
A spiritual resident of Arceuus.	阿尔宙斯的精神居民。 [a er zhou si de jing shen ju min 。]	examine	npc	Freald
The Jagex bat.	Jagex 蝙蝠。 [Jagex  bian fu 。]	examine	npc	Cob
A researcher from the Wizards' Tower.	来自巫师塔的研究员。 [lai zi wu shi ta de yan jiu yuan 。]	examine	npc	Wizard
He lives on the beach and tends the charcoal burners.	他住在海滩上，负责照管木炭炉。 [ta zhu zai hai tan shang ， fu ze zhao guan mu tan lu 。]	examine	npc	Smoggy
He guards the volcanic sulphur mines.	他守护着火山硫矿。 [ta shou hu zhao huo shan liu kuang 。]	examine	npc	Toothy
She operates the ore-cleaning machinery of the blast mines.	她操作爆破矿的矿石清理机械。 [ta cao zuo bao po kuang de kuang shi qing li ji xie 。]	examine	npc	Operator
It's being cleaned.	正在清理。 [zheng zai qing li 。]	examine	npc	Blasted ore
He checks that all's in order in the lovakite mine.	他检查了洛瓦基矿井中的一切是否正常。 [ta jian cha le luo wa ji kuang jing zhong de yi qie shi fou zheng chang 。]	examine	npc	Mine supervisor
She looks after people's stuff.	她照顾人们的东西。 [ta zhao gu ren men de dong xi 。]	examine	npc	Banker
He looks after people's stuff.	他照顾人们的东西。 [ta zhao gu ren men de dong xi 。]	examine	npc	Banker
A retired charcoal burner.	一个退役的木炭炉。 [yi ge tui yi de mu tan lu 。]	examine	npc	Moggy
A half-pint barman.	半品脱酒的酒保。 [ban pin tuo jiu de jiu bao 。]	examine	npc	Fuggy
He shouldn't be allowed into a mine in this state.	在这种情况下不应该允许他进入矿井。 [zai zhe zhong qing kuang xia bu ying gai yun xu ta jin ru kuang jing 。]	examine	npc	Miner
Liver disease waiting to happen.	肝病即将发生。 [gan bing ji jiang fa sheng 。]	examine	npc	Miner
He's not actually drunk. He's just trying to fit in.	他其实并没有醉。他只是想融入其中。 [ta qi shi bing mei you zui 。 ta zhi shi xiang rong ru qi zhong 。]	examine	npc	Miner
