english	translation	category	sub_category	source
A plank of fine teak.	一块优质柚木板。 [yi kuai you zhi you mu ban 。]	examine	item	Teak plank
A plank of expensive mahogany.	一块昂贵的桃花心木板。 [yi kuai ang gui de tao hua xin mu ban 。]	examine	item	Mahogany plank
A very delicate sheet of gold.	非常精致的金片。 [fei chang jing zhi de jin pian 。]	examine	item	Gold leaf
A beautifully carved marble block.	雕刻精美的大理石块。 [diao ke jing mei de da li shi kuai 。]	examine	item	Marble block
A magic stone to make high-level furniture.	制作高级家具的魔法石。 [zhi zuo gao ji jia ju de mo fa shi 。]	examine	item	Magic stone
A bolt of ordinary cloth.	一匹普通的布。 [yi pi pu tong de bu 。]	examine	item	Bolt of cloth
A clockwork mechanism.	发条机制。 [fa tiao ji zhi 。]	examine	item	Clockwork
Good for cutting wood.	适合切割木材。 [shi he qie ge mu cai 。]	examine	item	Saw
A hefty beam of timber, perfect for building temples.	巨大的木梁，非常适合建造寺庙。 [ju da de mu liang ， fei chang shi he jian zao si miao 。]	examine	item	Timber beam
Torso armour from the order of the Void Knights.	虚空骑士团的躯干盔甲。 [xu kong qi shi tuan de qu gan kui jia 。]	examine	item	Void knight top
Leg armour from the order of the Void Knights.	来自虚空骑士团的腿甲。 [lai zi xu kong qi shi tuan de tui jia 。]	examine	item	Void knight robe
A mace used by the order of the Void Knights.	虚空骑士团使用的狼牙棒。 [xu kong qi shi tuan shi yong de lang ya bang 。]	examine	item	Void knight mace
Gloves as used by the order of the Void Knights.	虚空骑士团使用的手套。 [xu kong qi shi tuan shi yong de shou tao 。]	examine	item	Void knight gloves
A defensive weapon.	一种防御武器。 [yi zhong fang yu wu qi 。]	examine	item	Bronze defender
Warrior Guild Token.	战士公会令牌。 [zhan shi gong hui ling pai 。]	examine	item	Warrior guild token
Large, round, heavy shield.	又大又圆又重的盾牌。 [you da you yuan you zhong de dun pai 。]	examine	item	Defensive shield
Just landed shot.	刚刚落地射击。 [gang gang luo di she ji 。]	examine	item	Shot
Just landed 18lb shot.	刚刚击中 18 磅的子弹。 [gang gang ji zhong  18  bang de zi dan 。]	examine	item	18lb shot
Just landed 22lb shot.	刚刚击中 22 磅的子弹。 [gang gang ji zhong  22  bang de zi dan 。]	examine	item	22lb shot
To put on your head.	戴在头上。 [dai zai tou shang 。]	examine	item	One barrel
A heap of finely ground ashes.	一堆磨得很细的骨灰。 [yi dui mo de hen xi de gu hui 。]	examine	item	Ground ashes
You stole this key from a HAM guard (Used to open a chest deep in the HAM cave).	你从 HAM 守卫那里偷了这把钥匙（用来打开 HAM 洞穴深处的箱子）。 [ni cong  HAM  shou wei na li tou le zhe ba yao shi （ yong lai da kai  HAM  dong xue shen chu de xiang zi ）。]	examine	item	Steel key
She's dead, but the mark on her forehead is glowing brightly.	她已经死了，但额头上的印记却在闪闪发光。 [ta yi jing si le ， dan e tou shang de yin ji que zai shan shan fa guang 。]	examine	item	Zanik
It's got Zanik in it.	里面有扎尼克。 [li mian you zha ni ke 。]	examine	item	Crate with zanik
Good if you have a bone crossbow!	如果你有一把骨弩就好了！ [ru guo ni you yi ba gu nu jiu hao le ！]	examine	item	Bone bolts
You should probably get her out of your pocket.	你也许应该把她从你的口袋里掏出来。 [ni ye xu ying gai ba ta cong ni de kou dai li tao chu lai 。]	examine	item	Zanik
A magic cave horror mask.	一个神奇的洞穴恐怖面具。 [yi ge shen qi de dong xue kong bu mian ju 。]	examine	item	Black mask (10)
An inert-seeming cave horror mask.	一个看似惰性的洞穴恐怖面具。 [yi ge kan shi duo xing de dong xue kong bu mian ju 。]	examine	item	Black mask
A stick on a string... pure style.	一根绳子上的棍子……纯粹的风格。 [yi gen sheng zi shang de gun zi …… chun cui de feng ge 。]	examine	item	Witchwood icon
Tied together so they don't come apart.	绑在一起，这样它们就不会分开。 [bang zai yi qi ， zhe yang ta men jiu bu hui fen kai 。]	examine	item	Crabclaw hook
Crude wooden pipe section.	粗糙的木管部分。 [cu cao de mu guan bu fen 。]	examine	item	Pipe section
Repairs made with this will be patchy at best.	用它进行的修复最多只能是零散的。 [yong ta jin xing de xiu fu zui duo zhi neng shi ling san de 。]	examine	item	Lumber patch
Slimy logs from the Scrapey tree.	来自刮皮树的粘糊糊的原木。 [lai zi gua pi shu de zhan hu hu de yuan mu 。]	examine	item	Scrapey tree logs
Very blue.	很蓝。 [hen lan 。]	examine	item	Blue flowers
Very red.	很红。 [hen hong 。]	examine	item	Red flowers
Alcohol in the loosest sense of the word.	最宽松意义上的酒精。 [zui kuan song yi yi shang de jiu jing 。]	examine	item	Rum
A confused looking monkey.	一只一脸困惑的猴子。 [yi zhi yi lian kun huo de hou zi 。]	examine	item	Monkey
Bluuuuuuuue Monkeeeeeey!	蓝啊啊啊啊啊啊啊！ [lan a a a a a a a ！]	examine	item	Blue monkey
A well red monkey.	一只好红的猴子。 [yi zhi hao hong de hou zi 。]	examine	item	Red monkey
A blue bandana.	蓝色头巾。 [lan se tou jin 。]	examine	item	Pirate bandana
A red pirate hat.	红色海盗帽。 [hong se hai dao mao 。]	examine	item	Pirate hat
Piratical currency.	盗版货币。 [dao ban huo bi 。]	examine	item	Pieces of eight
...You can sail the seven seas...	...你可以航行七大洋... [... ni ke yi hang xing qi da yang ...]	examine	item	Blue naval shirt
I could never look square in this.	我永远不能在这件事上显得方方正正。 [wo yong yuan bu neng zai zhe jian shi shang xian de fang fang zheng zheng 。]	examine	item	Blue tricorn hat
The flag of The Cutthroat.	割喉者的旗帜。 [ge hou zhe de qi zhi 。]	examine	item	Cutthroat flag
The flag of The Gilded Smile.	镀金微笑的旗帜。 [du jin wei xiao de qi zhi 。]	examine	item	Gilded smile flag
The flag of The Bronze Fist.	青铜之拳的旗帜。 [qing tong zhi quan de qi zhi 。]	examine	item	Bronze fist flag
The flag of The Lucky Shot.	幸运一击的旗帜。 [xing yun yi ji de qi zhi 。]	examine	item	Lucky shot flag
The flag of The Treasure Trove.	宝库的旗帜。 [bao ku de qi zhi 。]	examine	item	Treasure flag
The flag of The Phasmatys Pride.	Phasmatys Pride 的旗帜。 [Phasmatys Pride  de qi zhi 。]	examine	item	Phasmatys flag
A bowl of red water.	一碗红水。 [yi wan hong shui 。]	examine	item	Bowl of red water
A bowl of blue water.	一碗蓝色的水。 [yi wan lan se de shui 。]	examine	item	Bowl of blue water
Monkeys seem to like throwing these.	猴子似乎喜欢扔这些。 [hou zi si hu xi huan reng zhe xie 。]	examine	item	Bitternut
Greasy bark from the Scrapey Tree.	刮皮树的油腻树皮。 [gua pi shu de you ni shu pi 。]	examine	item	Scrapey bark
Caution; not for use over troubled water.	警告;不可用于浑浊的水。 [jing gao ; bu ke yong yu hun zhuo de shui 。]	examine	item	Bridge section
Well, at least they aren't trying mind-control.	好吧，至少他们没有尝试精神控制。 [hao ba ， zhi shao ta men mei you chang shi jing shen kong zhi 。]	examine	item	Sweetgrubs
A bucket.	一个桶。 [yi ge tong 。]	examine	item	Bucket
A flaming torch.	一支燃烧的火炬。 [yi zhi ran shao de huo ju 。]	examine	item	Torch
Apparently good for brewing.	显然很适合酿造。 [xian ran hen shi he niang zao 。]	examine	item	The stuff
A how-to of brewing and arson.	酿造和纵火的方法。 [niang zao he zong huo de fang fa 。]	examine	item	Brewin' guide
Not for slackers.	不适合懒鬼。 [bu shi he lan gui 。]	examine	item	Blue navy slacks
WARNING: Contains information which could make your account secure!	警告：包含可能确保您的帐户安全的信息！ [jing gao ： bao han ke neng que bao nin de zhang hu an quan de xin xi ！]	examine	item	Security book
Information regarding the Stronghold of Security.	有关安全要塞的信息。 [you guan an quan yao sai de xin xi 。]	examine	item	Stronghold notes
Very nice boots from the Stronghold of Security.	来自安全要塞的非常漂亮的靴子。 [lai zi an quan yao sai de fei chang piao liang de xue zi 。]	examine	item	Fancy boots
Seems to be for use with a staff or sceptre of some sort.	似乎是与杖或某种权杖一起使用的。 [si hu shi yu zhang huo mou zhong quan zhang yi qi shi yong de 。]	examine	item	Strange skull
Top half of a broken Sceptre.	破损权杖的上半部分。 [po sun quan zhang de shang ban bu fen 。]	examine	item	Top of sceptre
Bottom half of a broken Sceptre.	破损权杖的下半部分。 [po sun quan zhang de xia ban bu fen 。]	examine	item	Bottom of sceptre
Sceptre with runes on, it appears to be missing something.	带着符文的权杖，似乎少了点什么。 [dai zhe fu wen de quan zhang ， si hu shao le dian shen me 。]	examine	item	Runed sceptre
A fragile magical Sceptre.	一根脆弱的魔法权杖。 [yi gen cui ruo de mo fa quan zhang 。]	examine	item	Skull sceptre
Oversized nail clippings.	超大指甲剪。 [chao da zhi jia jian 。]	examine	item	Gorak claws
A rare flower with magical properties.	一种具有神奇特性的稀有花朵。 [yi zhong ju you shen qi te xing de xi you hua duo 。]	examine	item	Star flower
Ground-down Gorak claws.	磨碎的高拉克爪子。 [mo sui de gao la ke zhua zi 。]	examine	item	Gorak claw powder
I need another ingredient to finish this magic essence potion.	我需要另一种成分来完成这瓶神奇精华药剂。 [wo xu yao ling yi zhong cheng fen lai wan cheng zhe ping shen qi jing hua yao ji 。]	examine	item	Magic essence (unf)
4 doses of magic essence potion.	4剂神奇精华药剂。 [4 ji shen qi jing hua yao ji 。]	examine	item	Magic essence(4)
3 doses of magic essence potion.	3剂神奇精华药剂。 [3 ji shen qi jing hua yao ji 。]	examine	item	Magic essence(3)
2 doses of magic essence potion.	2剂神奇精华药剂。 [2 ji shen qi jing hua yao ji 。]	examine	item	Magic essence(2)
1 dose of magic essence potion.	1剂神奇精华药剂。 [1 ji shen qi jing hua yao ji 。]	examine	item	Magic essence(1)
A scroll that says she's a healer, that's Fairy Nuff.	卷轴上写着她是一名治疗师，那就是妖精纳夫。 [juan zhou shang xie zhe ta shi yi ming zhi liao shi ， na jiu shi yao jing na fu 。]	examine	item	Nuff's certificate
Gets knots and kinks out of your hair.	去除头发上的打结和扭结。 [qu chu tou fa shang de da jie he niu jie 。]	examine	item	Ivory comb
Little ornament in the shape of a scarab.	圣甲虫形状的小装饰品。 [sheng jia chong xing zhuang de xiao zhuang shi pin 。]	examine	item	Golden scarab
A small golden statuette.	一个金色的小雕像。 [yi ge jin se de xiao diao xiang 。]	examine	item	Golden statuette
A small statuette.	一个小雕像。 [yi ge xiao diao xiang 。]	examine	item	Pottery statuette
A seal. It's gold.	一个印章。这是金子。 [yi ge yin zhang 。 zhe shi jin zi 。]	examine	item	Gold seal
A seal. Made out of stone obviously.	一个印章。显然是用石头做的。 [yi ge yin zhang 。 xian ran shi yong shi tou zuo de 。]	examine	item	Stone seal
An ancient and powerful sceptre.	一把古老而强大的权杖。 [yi ba gu lao er qiang da de quan zhang 。]	examine	item	Pharaoh's sceptre
Delicious and nutritious. Well, nutritious anyway.	美味又营养。嗯，还是有营养的。 [mei wei you ying yang 。 n ， hai shi you ying yang de 。]	examine	item	Locust meat
Some red armour designed to fit goblins.	一些专为哥布林设计的红色盔甲。 [yi xie zhuan wei ge bu lin she ji de hong se kui jia 。]	examine	item	Red goblin mail
Some black armour designed to fit goblins.	一些专为哥布林设计的黑色盔甲。 [yi xie zhuan wei ge bu lin she ji de hei se kui jia 。]	examine	item	Black goblin mail
Some yellow armour designed to fit goblins.	一些专为哥布林设计的黄色盔甲。 [yi xie zhuan wei ge bu lin she ji de huang se kui jia 。]	examine	item	Yellow goblin mail
Some green armour designed to fit goblins.	一些专为妖精设计的绿色盔甲。 [yi xie zhuan wei yao jing she ji de lv se kui jia 。]	examine	item	Green goblin mail
Some purple armour designed to fit goblins.	一些专为妖精设计的紫色盔甲。 [yi xie zhuan wei yao jing she ji de zi se kui jia 。]	examine	item	Purple goblin mail
Some pink armour designed to fit goblins.	一些专为妖精设计的粉红色盔甲。 [yi xie zhuan wei yao jing she ji de fen hong se kui jia 。]	examine	item	Pink goblin mail
A mystical lantern.	一盏神秘的灯笼。 [yi zhan shen mi de deng long 。]	examine	item	Emerald lantern
A mystical lantern casting a green beam.	神秘的灯笼投射出绿色的光芒。 [shen mi de deng long tou she chu lv se de guang mang 。]	examine	item	Emerald lantern
A log of my thoughts...	记录一下我的想法... [ji lu yi xia wo de xiang fa ...]	examine	item	Dream log
Mystical headgear.	神秘的头饰。 [shen mi de tou shi 。]	examine	item	Moonclan helm
A mystical hat.	一顶神秘的帽子。 [yi ding shen mi de mao zi 。]	examine	item	Moonclan hat
This should protect my legs.	这应该可以保护我的腿。 [zhe ying gai ke yi bao hu wo de tui 。]	examine	item	Moonclan skirt
Groovy foot protection.	绝妙的足部保护。 [jue miao de zu bu bao hu 。]	examine	item	Moonclan boots
A mystical cape.	神秘的斗篷。 [shen mi de dou peng 。]	examine	item	Moonclan cape
Used for Lunar spells.	用于月亮咒语。 [yong yu yue liang zhou yu 。]	examine	item	Astral rune
It's a bar of magic metal.	这是一块魔法金属。 [zhe shi yi kuai mo fa jin shu 。]	examine	item	Lunar bar
A book of Moonclan history	一本关于月族历史的书 [yi ben guan yu yue zu li shi de shu]	examine	item	Moonclan manual
The tooth, the whole tooth, and nothing but the tooth.	牙齿，整颗牙齿，除了牙齿什么也没有。 [ya chi ， zheng ke ya chi ， chu le ya chi shen me ye mei you 。]	examine	item	Suqah tooth
An untanned piece of Suqah hide.	一块未经鞣制的 Suqah 皮革。 [yi kuai wei jing rou zhi de  Suqah  pi ge 。]	examine	item	Suqah hide
A piece of Suqah hide that has been expertly tanned into leather.	一块经过专业鞣制而成皮革的 Suqah 皮革。 [yi kuai jing guo zhuan ye rou zhi er cheng pi ge de  Suqah  pi ge 。]	examine	item	Suqah leather
A ground Suqah tooth.	磨碎的 Suqah 牙齿。 [mo sui de  Suqah  ya chi 。]	examine	item	Ground tooth
A seal of passage issued by Brundt the Chieftain of the Fremennik.	弗里曼尼克酋长布伦特签发的通行印章。 [fu li man ni ke qiu zhang bu lun te qian fa de tong xing yin zhang 。]	examine	item	Seal of passage
A Moonclan staff.	一名月族员工。 [yi ming yue zu yuan gong 。]	examine	item	Lunar staff
A vessel for holding liquid.	盛装液体的容器。 [sheng zhuang ye ti de rong qi 。]	examine	item	Empty vial
A vessel containing water.	盛有水的容器。 [sheng you shui de rong qi 。]	examine	item	Vial of water
A vessel for dreaming while awake!	清醒时做梦的容器！ [qing xing shi zuo meng de rong qi ！]	examine	item	Waking sleep vial
A vessel with water and Guam inside.	一艘装有水和关岛的船只。 [yi sou zhuang you shui he guan dao de chuan zhi 。]	examine	item	Guam vial
A vessel with water and Marrentill inside.	一个容器，里面装有水和 Marrentill。 [yi ge rong qi ， li mian zhuang you shui he  Marrentill。]	examine	item	Marr vial
A vessel with water, Guam and Marrentill inside.	一艘装有水的船只，​​里面有关岛和马伦蒂尔。 [yi sou zhuang you shui de chuan zhi ，​​ li mian you guan dao he ma lun di er 。]	examine	item	Guam-marr vial
A staff enchanted by air.	被空气迷住的员工。 [bei kong qi mi zhu de yuan gong 。]	examine	item	Lunar staff - pt1
A staff enchanted by air and fire.	被空气和火迷惑的法杖。 [bei kong qi he huo mi huo de fa zhang 。]	examine	item	Lunar staff - pt2
A staff enchanted by air, fire and water.	被空气、火和水所迷惑的法杖。 [bei kong qi 、 huo he shui suo mi huo de fa zhang 。]	examine	item	Lunar staff - pt3
Small bits of wood from the first magic tree!	来自第一棵魔法树的小木头！ [lai zi di yi ke mo fa shu de xiao mu tou ！]	examine	item	Kindling
Magic wood soaked with a potion of waking sleep. Groovy.	浸有唤醒睡眠药水的魔法木。好极了。 [jin you huan xing shui mian yao shui de mo fa mu 。 hao ji le 。]	examine	item	Soaked kindling
A mystical helmet.	神秘的头盔。 [shen mi de tou kui 。]	examine	item	Lunar helm
Mystical foot protection.	神秘的足部保护。 [shen mi de zu bu bao hu 。]	examine	item	Lunar boots
Oooo pretty!	哦哦漂亮！ [o o piao liang ！]	examine	item	Lunar cape
Awesome.	惊人的。 [jing ren de 。]	examine	item	Lunar amulet
I'll be the talk of the town with this... maybe.	我会因为这个而成为全城的话题……也许吧。 [wo hui yin wei zhe ge er cheng wei quan cheng de hua ti …… ye xu ba 。]	examine	item	A special tiara
A tiara infused with the properties of the heavens.	注入诸天属性的王冠。 [zhu ru zhu tian shu xing de wang guan 。]	examine	item	Astral tiara
Blurite crossbow bolts.	蓝石十字弓螺栓。 [lan shi shi zi gong luo shuan 。]	examine	item	Blurite bolts
Iron crossbow bolts.	铁弩螺栓。 [tie nu luo shuan 。]	examine	item	Iron bolts
Steel crossbow bolts.	钢弩螺栓。 [gang nu luo shuan 。]	examine	item	Steel bolts
Mithril crossbow bolts.	秘银十字弓螺栓。 [mi yin shi zi gong luo shuan 。]	examine	item	Mithril bolts
Adamantite crossbow bolts.	精金弩箭。 [jing jin nu jian 。]	examine	item	Adamant bolts
Runite crossbow bolts.	符石弩箭。 [fu shi nu jian 。]	examine	item	Runite bolts
Silver crossbow bolts.	银色十字弓螺栓。 [yin se shi zi gong luo shuan 。]	examine	item	Silver bolts
A bronze crossbow.	一把青铜弩。 [yi ba qing tong nu 。]	examine	item	Bronze crossbow
A blurite crossbow.	一把模糊的弩。 [yi ba mo hu de nu 。]	examine	item	Blurite crossbow
An iron crossbow.	一把铁弩。 [yi ba tie nu 。]	examine	item	Iron crossbow
A steel crossbow.	一把钢弩。 [yi ba gang nu 。]	examine	item	Steel crossbow
A mithril crossbow.	秘银十字弓。 [mi yin shi zi gong 。]	examine	item	Mithril crossbow
An adamantite crossbow.	精金弩。 [jing jin nu 。]	examine	item	Adamant crossbow
A runite crossbow.	一把符石弩。 [yi ba fu shi nu 。]	examine	item	Rune crossbow
Jade bolt tips.	玉螺栓尖。 [yu luo shuan jian 。]	examine	item	Jade bolt tips
Red Topaz bolt tips.	红色黄玉螺栓头。 [hong se huang yu luo shuan tou 。]	examine	item	Topaz bolt tips
Sapphire bolt tips.	蓝宝石螺栓头。 [lan bao shi luo shuan tou 。]	examine	item	Sapphire bolt tips
Emerald bolt tips.	祖母绿螺栓尖端。 [zu mu lv luo shuan jian duan 。]	examine	item	Emerald bolt tips
Ruby bolt tips.	红宝石螺栓头。 [hong bao shi luo shuan tou 。]	examine	item	Ruby bolt tips
Diamond bolt tips.	金刚石螺栓头。 [jin gang shi luo shuan tou 。]	examine	item	Diamond bolt tips
Dragonstone bolt tips.	龙石岛螺栓提示。 [long shi dao luo shuan ti shi 。]	examine	item	Dragonstone bolt tips
Onyx bolt tips.	玛瑙螺栓头。 [ma nao luo shuan tou 。]	examine	item	Onyx bolt tips
Enchanted Opal tipped Bronze Crossbow Bolts.	附魔蛋白石尖头青铜十字弓螺栓。 [fu mo dan bai shi jian tou qing tong shi zi gong luo shuan 。]	examine	item	Opal bolts (e)
Enchanted Jade tipped Blurite Crossbow Bolts.	附魔玉尖的蓝铁矿弩箭。 [fu mo yu jian de lan tie kuang nu jian 。]	examine	item	Jade bolts (e)
Enchanted Pearl tipped Iron Crossbow Bolts.	附魔珍珠尖铁十字弓螺栓。 [fu mo zhen zhu jian tie shi zi gong luo shuan 。]	examine	item	Pearl bolts (e)
Enchanted Red Topaz tipped Steel Crossbow Bolts.	附魔红黄玉尖端钢十字弓螺栓。 [fu mo hong huang yu jian duan gang shi zi gong luo shuan 。]	examine	item	Topaz bolts (e)
Enchanted Sapphire tipped Mithril Crossbow Bolts.	附魔蓝宝石尖的秘银十字弓箭。 [fu mo lan bao shi jian de mi yin shi zi gong jian 。]	examine	item	Sapphire bolts (e)
Enchanted Emerald tipped Mithril Crossbow Bolts.	附魔祖母绿尖头秘银弩箭。 [fu mo zu mu lv jian tou mi yin nu jian 。]	examine	item	Emerald bolts (e)
Enchanted Ruby tipped Adamantite Crossbow Bolts.	附魔红宝石尖精金十字弓螺栓。 [fu mo hong bao shi jian jing jin shi zi gong luo shuan 。]	examine	item	Ruby bolts (e)
Enchanted Diamond tipped Adamantite Crossbow Bolts.	附魔钻石尖端精金十字弓螺栓。 [fu mo zuan shi jian duan jing jin shi zi gong luo shuan 。]	examine	item	Diamond bolts (e)
Enchanted Dragonstone tipped Runite Crossbow Bolts.	附魔龙石尖的符石弩箭。 [fu mo long shi jian de fu shi nu jian 。]	examine	item	Dragonstone bolts (e)
Enchanted Onyx tipped Runite Crossbow Bolts.	附魔玛瑙尖端的符石十字弓螺栓。 [fu mo ma nao jian duan de fu shi shi zi gong luo shuan 。]	examine	item	Onyx bolts (e)
Some poisoned blurite bolts.	一些有毒的蓝箭。 [yi xie you du de lan jian 。]	examine	item	Blurite bolts (p)
Some poisoned iron bolts.	一些有毒的铁螺栓。 [yi xie you du de tie luo shuan 。]	examine	item	Iron bolts (p)
Some poisoned steel bolts.	一些有毒的钢螺栓。 [yi xie you du de gang luo shuan 。]	examine	item	Steel bolts (p)
Some poisoned mithril bolts.	一些有毒的秘银箭。 [yi xie you du de mi yin jian 。]	examine	item	Mithril bolts (p)
Some poisoned adamantite bolts.	一些有毒的精金螺栓。 [yi xie you du de jing jin luo shuan 。]	examine	item	Adamant bolts (p)
Some poisoned runite bolts.	一些有毒的符石箭。 [yi xie you du de fu shi jian 。]	examine	item	Runite bolts (p)
Some poisoned silver bolts.	一些有毒的银箭。 [yi xie you du de yin jian 。]	examine	item	Silver bolts (p)
Super poisoned blurite bolts.	超级有毒的蓝光螺栓。 [chao ji you du de lan guang luo shuan 。]	examine	item	Blurite bolts (p++)
Super poisoned iron bolts.	超级有毒的铁螺栓。 [chao ji you du de tie luo shuan 。]	examine	item	Iron bolts (p++)
Super poisoned steel bolts.	超毒钢螺栓。 [chao du gang luo shuan 。]	examine	item	Steel bolts (p++)
Super poisoned mithril bolts.	剧毒秘银箭。 [ju du mi yin jian 。]	examine	item	Mithril bolts (p++)
Super poisoned adamantite bolts.	超毒精金螺栓。 [chao du jing jin luo shuan 。]	examine	item	Adamant bolts (p++)
Super poisoned runite bolts.	超级有毒的符石螺栓。 [chao ji you du de fu shi luo shuan 。]	examine	item	Runite bolts (p++)
Jade tipped Blurite crossbow bolts.	玉尖蓝铁矿弩箭。 [yu jian lan tie kuang nu jian 。]	examine	item	Jade bolts
Topaz tipped Steel crossbow bolts.	黄玉尖钢弩螺栓。 [huang yu jian gang nu luo shuan 。]	examine	item	Topaz bolts
Sapphire tipped Mithril crossbow bolts.	蓝宝石尖的秘银十字弓螺栓。 [lan bao shi jian de mi yin shi zi gong luo shuan 。]	examine	item	Sapphire bolts
Emerald tipped Mithril crossbow bolts.	祖母绿尖头秘银弩箭。 [zu mu lv jian tou mi yin nu jian 。]	examine	item	Emerald bolts
Ruby tipped Adamantite crossbow bolts.	红宝石尖精金十字弓螺栓。 [hong bao shi jian jing jin shi zi gong luo shuan 。]	examine	item	Ruby bolts
Diamond tipped Adamantite crossbow bolts.	金刚石尖端精金十字弓螺栓。 [jin gang shi jian duan jing jin shi zi gong luo shuan 。]	examine	item	Diamond bolts
Dragonstone tipped Runite crossbow bolts.	龙石尖的符石弩箭。 [long shi jian de fu shi nu jian 。]	examine	item	Dragonstone bolts
Onyx tipped Runite crossbow bolts.	玛瑙尖符石十字弓螺栓。 [ma nao jian fu shi shi zi gong luo shuan 。]	examine	item	Onyx bolts
Unfeathered bronze crossbow bolts.	无羽毛的青铜十字弓螺栓。 [wu yu mao de qing tong shi zi gong luo shuan 。]	examine	item	Bronze bolts (unf)
Unfeathered blurite crossbow bolts.	无羽毛的蓝石弩箭。 [wu yu mao de lan shi nu jian 。]	examine	item	Blurite bolts (unf)
Unfeathered iron crossbow bolts.	无羽毛的铁弩箭。 [wu yu mao de tie nu jian 。]	examine	item	Iron bolts (unf)
Unfeathered steel crossbow bolts.	无羽钢十字弓螺栓。 [wu yu gang shi zi gong luo shuan 。]	examine	item	Steel bolts (unf)
Unfeathered mithril crossbow bolts.	无羽毛的秘银弩箭。 [wu yu mao de mi yin nu jian 。]	examine	item	Mithril bolts (unf)
Unfeathered adamantite crossbow bolts.	无羽毛精金弩箭。 [wu yu mao jing jin nu jian 。]	examine	item	Adamant bolts(unf)
Unfeathered runite crossbow bolts.	无羽毛的符石弩箭。 [wu yu mao de fu shi nu jian 。]	examine	item	Runite bolts (unf)
Unfeathered silver crossbow bolts.	无羽毛的银色弩箭。 [wu yu mao de yin se nu jian 。]	examine	item	Silver bolts (unf)
It grapples and it's a hook.	它会抓斗，它是一个钩子。 [ta hui zhua dou ， ta shi yi ge gou zi 。]	examine	item	Grapple
A mithril grapple tip.	秘银抓斗尖端。 [mi yin zhua dou jian duan 。]	examine	item	Mith grapple tip
A mithril grapple tipped bolt - needs a rope.	秘银抓钩螺栓 - 需要一根绳子。 [mi yin zhua gou luo shuan  -  xu yao yi gen sheng zi 。]	examine	item	Mith grapple
A mithril grapple tipped bolt with a rope.	带有绳索的秘银抓钩螺栓。 [dai you sheng suo de mi yin zhua gou luo shuan 。]	examine	item	Mith grapple
A pair of bronze crossbow limbs.	一对青铜弩弓。 [yi dui qing tong nu gong 。]	examine	item	Bronze limbs
A pair of blurite crossbow limbs.	一对蓝石十字弓弓肢。 [yi dui lan shi shi zi gong gong zhi 。]	examine	item	Blurite limbs
A pair of iron crossbow limbs.	一对铁弩弓肢。 [yi dui tie nu gong zhi 。]	examine	item	Iron limbs
A pair of steel crossbow limbs.	一对钢弩弓弓。 [yi dui gang nu gong gong 。]	examine	item	Steel limbs
A pair of mithril crossbow limbs.	一对秘银十字弓弓肢。 [yi dui mi yin shi zi gong gong zhi 。]	examine	item	Mithril limbs
A pair of adamantite crossbow limbs.	一对精金十字弓弓肢。 [yi dui jing jin shi zi gong gong zhi 。]	examine	item	Adamantite limbs
A pair of runite crossbow limbs.	一对符石弩弓。 [yi dui fu shi nu gong 。]	examine	item	Runite limbs
A pouch for storing crossbow bolts.	用于存放十字弓螺栓的袋子。 [yong yu cun fang shi zi gong luo shuan de dai zi 。]	examine	item	Bolt pouch
A mould for creating silver crossbow bolts.	用于制造银十字弓螺栓的模具。 [yong yu zhi zao yin shi zi gong luo shuan de mu ju 。]	examine	item	Bolt mould
I can use this to make a crossbow string.	我可以用它来制作弩弦。 [wo ke yi yong ta lai zhi zuo nu xian 。]	examine	item	Sinew
A string for a crossbow.	十字弓用的绳子。 [shi zi gong yong de sheng zi 。]	examine	item	Crossbow string
A wooden crossbow stock.	木制十字弓枪托。 [mu zhi shi zi gong qiang tuo 。]	examine	item	Wooden stock
An oak crossbow stock.	橡木十字弓枪托。 [xiang mu shi zi gong qiang tuo 。]	examine	item	Oak stock
A willow crossbow stock.	柳木弩枪托。 [liu mu nu qiang tuo 。]	examine	item	Willow stock
A teak crossbow stock.	柚木十字弓枪托。 [you mu shi zi gong qiang tuo 。]	examine	item	Teak stock
A maple crossbow stock.	枫木十字弓枪托。 [feng mu shi zi gong qiang tuo 。]	examine	item	Maple stock
A mahogany crossbow stock.	桃花心木十字弓枪托。 [tao hua xin mu shi zi gong qiang tuo 。]	examine	item	Mahogany stock
A yew crossbow stock.	紫杉木弩枪托。 [zi sha mu nu qiang tuo 。]	examine	item	Yew stock
An unstrung bronze crossbow.	一把未上弦的青铜弩。 [yi ba wei shang xian de qing tong nu 。]	examine	item	Bronze crossbow (u)
An unstrung blurite crossbow.	一把未上弦的蓝石弩。 [yi ba wei shang xian de lan shi nu 。]	examine	item	Blurite crossbow (u)
An unstrung iron crossbow.	未上弦的铁弩。 [wei shang xian de tie nu 。]	examine	item	Iron crossbow (u)
An unstrung steel crossbow.	未上弦的钢弩。 [wei shang xian de gang nu 。]	examine	item	Steel crossbow (u)
An unstrung mithril crossbow.	一把未上弦的秘银弩。 [yi ba wei shang xian de mi yin nu 。]	examine	item	Mithril crossbow (u)
An unstrung adamantite crossbow.	未上弦的精金十字弓。 [wei shang xian de jing jin shi zi gong 。]	examine	item	Adamant crossbow (u)
An unstrung runite crossbow.	一把未上弦的符石弩。 [yi ba wei shang xian de fu shi nu 。]	examine	item	Runite crossbow (u)
